,GaussianCopula,tCopula,ClaytonCopula,HS
833,-0.03559962148775387,-0.039050751094200406,-0.05549957582964723,-0.04044099660683874
834,-0.041160814435729436,-0.03258767743540921,-0.04203707626293585,-0.04044099660683874
835,-0.03406182360497936,-0.050313160639216,-0.05008031492801742,-0.04044099660683874
836,-0.03552627564373782,-0.0316359050638489,-0.04473167096947361,-0.04044099660683874
837,-0.030467082564946214,-0.030152701767943293,-0.03809760371924305,-0.04044099660683874
838,-0.03182447327693843,-0.029247323698892803,-0.042063509896404595,-0.04044099660683874
839,-0.03238302730040988,-0.04244547906796939,-0.03614993153295492,-0.04044099660683874
840,-0.029201600494447706,-0.028968375301032027,-0.03332846404676251,-0.04044099660683874
841,-0.0279131751397015,-0.03753408453643398,-0.0471311995501754,-0.04044099660683874
842,-0.03340112064738106,-0.033089311841561164,-0.041521509071379,-0.04044099660683874
843,-0.03308724072442808,-0.04040276533585297,-0.039475322941074344,-0.04044099660683874
844,-0.037116317153901054,-0.030718649800017036,-0.03992194052488808,-0.04044099660683874
845,-0.03215004836191658,-0.02458952459118928,-0.03883794996969093,-0.04044099660683874
846,-0.03263156383882972,-0.030967733024760784,-0.04141580972288668,-0.04044099660683874
847,-0.03095189711315544,-0.03372346633605282,-0.03738536444137462,-0.04044099660683874
848,-0.029439497706040776,-0.030345571793300035,-0.03245243619377285,-0.04044099660683874
849,-0.03225021618268197,-0.030513902201255497,-0.039605514214791,-0.04044099660683874
850,-0.029730839222608295,-0.04312574950179215,-0.0334938840174353,-0.04044099660683874
851,-0.03171455248859012,-0.03301605762732983,-0.04144248487957605,-0.04044099660683874
852,-0.032900214998917134,-0.03133215558038362,-0.03279222633266024,-0.04044099660683874
853,-0.0348722969991445,-0.03459170760705859,-0.03480102590811831,-0.04044099660683874
854,-0.035550530342503155,-0.04381164653416957,-0.03860353253761665,-0.04044099660683874
855,-0.024259448521912464,-0.035984629772534166,-0.03358343074484979,-0.04044099660683874
856,-0.029284852631878616,-0.033441735181637094,-0.03719833607483317,-0.04044099660683874
857,-0.04907877391573599,-0.038531490252113575,-0.061227294927032404,-0.04044099660683874
858,-0.04425425878999614,-0.04464151682420581,-0.050794154739106256,-0.04044099660683874
859,-0.03513208798931915,-0.04793640670015784,-0.04968348876527585,-0.04044099660683874
860,-0.0446879823123356,-0.03996873992289893,-0.05907429230404655,-0.04044099660683874
861,-0.04075637631363596,-0.043032255589744675,-0.0539910125972161,-0.04044099660683874
862,-0.034072704857317795,-0.032271357265379774,-0.04351921742997361,-0.04044099660683874
863,-0.03802934059577584,-0.05179321374729685,-0.052154790416400816,-0.04044099660683874
864,-0.036135736705035025,-0.03347243389746064,-0.04774899977202768,-0.04044099660683874
865,-0.03876618794432858,-0.036059506452640035,-0.04653709179825659,-0.04044099660683874
866,-0.036982574761917096,-0.03694832247521531,-0.03855568992210086,-0.04044099660683874
867,-0.03757071709850579,-0.036369219083185855,-0.040734066527424735,-0.04044099660683874
868,-0.03634893127066637,-0.04039114386089614,-0.03668053687480615,-0.04044099660683874
869,-0.03690776717935355,-0.04601088101360351,-0.038098142123958,-0.04044099660683874
870,-0.04044767496113851,-0.03979371607286068,-0.03956978704776209,-0.04044099660683874
871,-0.032641985429450536,-0.04960300665574269,-0.05427620710943429,-0.04044099660683874
872,-0.03952947508325365,-0.04609057375727182,-0.05059265051457021,-0.04044099660683874
873,-0.038950186915265944,-0.03226897212331405,-0.04088522110279793,-0.04044099660683874
874,-0.04816860371959547,-0.03723329825429811,-0.049716642786761155,-0.04044099660683874
875,-0.03747814080623533,-0.03357779110053223,-0.04258147575158072,-0.04044099660683874
876,-0.041877127309320396,-0.04051234055979783,-0.03741897820497513,-0.04044099660683874
877,-0.032214846195398696,-0.03734500969431056,-0.04533326298333284,-0.04044099660683874
878,-0.03763486460742675,-0.04575200049388136,-0.052086977936424354,-0.04044099660683874
879,-0.035816766052402596,-0.03861733568517389,-0.032487615175099134,-0.04044099660683874
880,-0.029709765695804823,-0.02927133712191582,-0.03270900992901985,-0.04044099660683874
881,-0.0317304058740491,-0.03544019364257362,-0.04454872515725464,-0.04044099660683874
882,-0.02786214953147541,-0.032084014910934495,-0.03641317772906321,-0.04044099660683874
883,-0.03311449332085239,-0.035731245580042634,-0.03571645466895139,-0.04044099660683874
884,-0.026843925349942368,-0.033222440643810205,-0.03452429025110868,-0.04044099660683874
885,-0.03301543536506701,-0.02939160265934307,-0.039060154113239244,-0.04044099660683874
886,-0.034410965262353696,-0.02789260456796723,-0.04501635423834157,-0.04044099660683874
887,-0.03666155448721557,-0.024887724198907297,-0.04464068532981033,-0.04044099660683874
888,-0.030336319464693284,-0.02954531600215705,-0.03202479600212899,-0.04044099660683874
889,-0.030906846818596224,-0.037338516145400014,-0.03956480276285747,-0.04044099660683874
890,-0.028785662066225626,-0.02867448593797948,-0.04365156398492638,-0.04044099660683874
891,-0.037484335097313116,-0.032813693769688956,-0.05448440364002887,-0.04044099660683874
892,-0.030715386290071506,-0.03410957910326249,-0.0516629927268302,-0.04044099660683874
893,-0.03050601396504148,-0.03335610679558441,-0.03476018992420826,-0.04044099660683874
894,-0.040018065410979985,-0.030645069063099058,-0.04648269334371241,-0.04044099660683874
895,-0.04603981907742157,-0.03327055001733668,-0.0493814428796948,-0.04044099660683874
896,-0.03997745751580244,-0.04225967481530452,-0.04180359601394006,-0.04044099660683874
897,-0.032095739931633345,-0.034897695034801814,-0.04482282060097437,-0.04044099660683874
898,-0.040309512690446636,-0.03650965950401484,-0.04775006984200274,-0.04044099660683874
899,-0.03345409081551729,-0.04487062603831955,-0.03953961784677554,-0.04044099660683874
900,-0.032901950310219266,-0.04066449563516088,-0.039428335829451454,-0.04044099660683874
901,-0.04287878730584439,-0.038361585144060815,-0.0502575005573419,-0.04044099660683874
902,-0.031193026445003477,-0.02820016722808809,-0.039377617413005654,-0.04044099660683874
903,-0.032826967627670546,-0.031561664766628854,-0.04894809243751701,-0.04044099660683874
904,-0.02935385404137726,-0.040794306523777774,-0.04017545208021838,-0.04044099660683874
905,-0.04120158915005422,-0.04786885271075807,-0.06302775298530061,-0.04044099660683874
906,-0.041283241542065766,-0.0491845590862893,-0.06217438884918567,-0.04044099660683874
907,-0.04817387501050327,-0.04916058648325092,-0.045399726374069624,-0.04044099660683874
908,-0.05096182187341464,-0.04683160791535366,-0.05665241516060254,-0.04044099660683874
909,-0.048778113320658296,-0.058859070560792315,-0.06366237774774461,-0.04044099660683874
910,-0.04512227253283467,-0.050571014899675845,-0.09931613090928697,-0.04044099660683874
911,-0.040677115325058084,-0.04574975230146177,-0.07054968847573106,-0.04044099660683874
912,-0.05060984462540413,-0.05107728401954038,-0.04540014257054088,-0.04044099660683874
913,-0.04087394495074534,-0.04823842417483977,-0.0932652150807434,-0.04044099660683874
914,-0.03842984393246807,-0.056519011095767915,-0.054953106930774695,-0.04044099660683874
915,-0.04274874927790725,-0.04388798115684069,-0.04819715841940408,-0.04044099660683874
916,-0.04288929682150612,-0.03897869019551189,-0.05707449111439179,-0.04044099660683874
917,-0.03726645654338226,-0.051271563666738296,-0.05958265577693854,-0.0401796353365951
918,-0.039142901208077514,-0.05447006470047943,-0.04602246800322986,-0.0401796353365951
919,-0.03820236362373882,-0.04818289817160784,-0.06513416589185674,-0.0401796353365951
920,-0.042350826375444565,-0.04887153158700749,-0.05998824388786496,-0.0401796353365951
921,-0.036410743532032934,-0.04525228175509216,-0.043896965581494855,-0.0401796353365951
922,-0.03758252032469632,-0.049840532768067845,-0.046780475045730685,-0.0401796353365951
923,-0.03986914791296204,-0.036805592412309525,-0.052018516938972484,-0.0401796353365951
924,-0.0374688703985968,-0.0328061621233217,-0.047410103597675675,-0.0401796353365951
925,-0.04145536824535405,-0.04652626721568487,-0.04764253129123637,-0.04008026375206041
926,-0.05093428758899857,-0.03563802119289355,-0.06093875436013976,-0.04008026375206041
927,-0.035161117643373103,-0.039624909915582214,-0.05239063334616374,-0.04008026375206041
928,-0.03532414721692611,-0.042631061513833016,-0.04104765566307272,-0.04008026375206041
929,-0.05161596233640012,-0.0360912517008711,-0.05314861180812036,-0.04008026375206041
930,-0.03298597080472234,-0.03534191302291289,-0.04237443604394854,-0.04008026375206041
931,-0.02732133568201307,-0.045333160956072406,-0.043779611000054446,-0.04008026375206041
932,-0.03857028749982104,-0.040552521396332517,-0.03876600735694751,-0.04008026375206041
933,-0.038081635630186385,-0.03646415063651745,-0.036493150580292635,-0.04008026375206041
934,-0.039197506975235066,-0.03996068476892219,-0.03773550525709966,-0.04008026375206041
935,-0.028776060790379678,-0.02705570421831593,-0.050141541984489814,-0.04008026375206041
936,-0.03150367625042674,-0.03809508143470448,-0.036339876197044416,-0.04008026375206041
937,-0.032462401085621866,-0.031587318292073806,-0.04126731329281314,-0.04008026375206041
938,-0.03444180338855028,-0.038352502276621875,-0.04562638610652716,-0.04008026375206041
939,-0.033595052707416855,-0.033895860716780433,-0.03954537438884973,-0.04008026375206041
940,-0.0270578004272894,-0.03249590043121333,-0.04169887464207298,-0.04008026375206041
941,-0.03063982845189565,-0.03838029451405915,-0.03893608713873845,-0.04008026375206041
942,-0.043508786114557066,-0.0361304139793223,-0.037800354165112286,-0.04008026375206041
943,-0.033618894144000315,-0.032994358604390865,-0.03724627333993856,-0.04008026375206041
944,-0.032114476443995114,-0.03674982003241855,-0.04623368083178164,-0.04008026375206041
945,-0.038919682041940185,-0.027981186523681777,-0.0379840674642993,-0.04008026375206041
946,-0.035492160489462805,-0.04161105099732418,-0.0386668455985251,-0.04008026375206041
947,-0.0338149560061179,-0.03491879146807701,-0.039910635849601216,-0.04008026375206041
948,-0.02583696783000354,-0.032352257352041086,-0.03688517880144141,-0.04008026375206041
949,-0.03402303332962848,-0.03553853717348143,-0.044041690369455475,-0.04008026375206041
950,-0.030614277766491768,-0.03054971622127054,-0.0379755946686664,-0.028130001593654582
951,-0.03497680229868866,-0.032170093442567244,-0.035855246389631695,-0.028130001593654582
952,-0.03619294804364663,-0.030186502276899292,-0.03237771680423347,-0.028130001593654582
953,-0.029981395632408227,-0.03604512179451274,-0.03160347289071786,-0.028130001593654582
954,-0.037556886414228795,-0.03247429580569278,-0.047128587372295,-0.028130001593654582
955,-0.029295099980674158,-0.03181079509909105,-0.04795210982690226,-0.028130001593654582
956,-0.03511262679577956,-0.038693866893785595,-0.04358716907879774,-0.028130001593654582
957,-0.04243702656397584,-0.03867274182067977,-0.04748820609509158,-0.028130001593654582
958,-0.029946910294267576,-0.03828234119483543,-0.050039739153597364,-0.028130001593654582
959,-0.030635286579237107,-0.03210019986466763,-0.037382637462272175,-0.028130001593654582
960,-0.027022255127976888,-0.03181710251752837,-0.048078866851603376,-0.028130001593654582
961,-0.026274710098303254,-0.0288869343691368,-0.03954521903427212,-0.028130001593654582
962,-0.02515591330354527,-0.027974704639546648,-0.036445181729191055,-0.028130001593654582
963,-0.03176011901485924,-0.03808531170170397,-0.047976243754150834,-0.028130001593654582
964,-0.04126032419439287,-0.032562245945205875,-0.042180965967054104,-0.028130001593654582
965,-0.02723604886400146,-0.03663697864236072,-0.047813386894429176,-0.028130001593654582
966,-0.03102559302707684,-0.034979233576524445,-0.03531623393502543,-0.028130001593654582
967,-0.030421929056327464,-0.03644588498872597,-0.04177288463496562,-0.028130001593654582
968,-0.029981224299179404,-0.0419500186014162,-0.03990446581136349,-0.028130001593654582
969,-0.049681459392073586,-0.04183013516447334,-0.03922115430157408,-0.028130001593654582
970,-0.031855951533800914,-0.05206080274111148,-0.04446955496340551,-0.028130001593654582
971,-0.03689794306472509,-0.04180512741326246,-0.0529791618698084,-0.028130001593654582
972,-0.03254606638955288,-0.04632816674493505,-0.042507017360780046,-0.028130001593654582
973,-0.0309531128372106,-0.03741790134397658,-0.042950347620703926,-0.028130001593654582
974,-0.027745781347385073,-0.03474040220405728,-0.04796680923548887,-0.028130001593654582
975,-0.031523737365832416,-0.03652440595781388,-0.040775195180691,-0.028130001593654582
976,-0.027547630009504626,-0.038951932841260674,-0.04462997197843279,-0.028130001593654582
977,-0.03410686311753758,-0.029757786089062814,-0.03918633012675719,-0.028130001593654582
978,-0.03471323743275309,-0.02959303850335134,-0.035463583631018376,-0.027978456560433067
979,-0.02964816994607575,-0.04346209277780512,-0.04505313678483729,-0.027978456560433067
980,-0.027276330494783747,-0.028358930832751837,-0.03714532116477068,-0.027978456560433067
981,-0.04722077997564024,-0.044469539552121004,-0.039824011048840154,-0.027978456560433067
982,-0.030818709936563535,-0.030380401652305686,-0.04222831296567869,-0.027978456560433067
983,-0.030013669138967605,-0.03518187774162823,-0.035002750515058724,-0.027978456560433067
984,-0.03201587466754876,-0.032291753843300484,-0.03795775722356686,-0.027978456560433067
985,-0.031127169595547472,-0.04212722113399858,-0.057136678423614945,-0.027978456560433067
986,-0.04063135205273828,-0.035257856710875744,-0.03856282740053521,-0.027978456560433067
987,-0.03683520036707863,-0.03355233916647132,-0.038817767030467284,-0.027978456560433067
988,-0.033162459488429136,-0.02972160390769817,-0.04555913289389119,-0.027978456560433067
989,-0.03256524330492915,-0.038796448276318105,-0.03508580046295138,-0.027978456560433067
990,-0.036845548308116614,-0.03937096008439949,-0.037531245237642924,-0.027978456560433067
991,-0.03053126521208267,-0.054530367022307645,-0.040324431356027333,-0.027978456560433067
992,-0.03405684370105191,-0.03739352328224021,-0.04487537689035292,-0.027978456560433067
993,-0.033260516283314855,-0.029731081865018442,-0.03186302755713595,-0.027978456560433067
994,-0.04113515059038947,-0.031397813546021607,-0.035876250907343143,-0.027978456560433067
995,-0.0255590122202417,-0.03899766349006523,-0.0333360549484805,-0.027978456560433067
996,-0.02975120772518643,-0.028034047438362922,-0.04156592322516428,-0.027978456560433067
997,-0.029195394645629633,-0.03211844223267057,-0.03567743020007559,-0.027978456560433067
998,-0.02582872714283764,-0.031251109502457707,-0.0318378262424332,-0.027978456560433067
999,-0.03199685316304935,-0.03309939528201934,-0.03936845232972654,-0.027978456560433067
1000,-0.024291821098642304,-0.030357028970099002,-0.031537411289494006,-0.027978456560433067
1001,-0.024322105697627345,-0.030763289350680994,-0.0356614324531759,-0.027978456560433067
1002,-0.02953461668355427,-0.034711048646623444,-0.039084091978407835,-0.027978456560433067
1003,-0.030060033760668584,-0.027509865127455336,-0.03223332422074265,-0.027978456560433067
1004,-0.02668183580583809,-0.0291399451098253,-0.030995165637594736,-0.027978456560433067
1005,-0.02432756816092355,-0.027163149562303215,-0.0324217845948406,-0.027978456560433067
1006,-0.028279906924709296,-0.028967708604692194,-0.03520984633573535,-0.027978456560433067
1007,-0.02825986955174895,-0.025723231819130457,-0.033711936846892256,-0.027978456560433067
1008,-0.02612368137578906,-0.028205059006678385,-0.03953020230831191,-0.027978456560433067
1009,-0.028290597199426705,-0.025042088954491833,-0.03386793675409175,-0.02794647693980152
1010,-0.026892731666698453,-0.03707726782424614,-0.03863480676298153,-0.02794647693980152
1011,-0.025354155729776135,-0.04267283482363122,-0.03341260833818584,-0.02794647693980152
1012,-0.027536007266687087,-0.039368917520945526,-0.033659072622595834,-0.02794647693980152
1013,-0.025794224658072386,-0.04431039141208329,-0.03882394289532255,-0.02794647693980152
1014,-0.030318031994284976,-0.03373844309742365,-0.05308767323076072,-0.02794647693980152
1015,-0.03230174372064221,-0.03086107319444983,-0.03125540762368136,-0.02794647693980152
1016,-0.029160275744172487,-0.03992882973629482,-0.03781414417747913,-0.02794647693980152
1017,-0.023911147876781808,-0.029618009233899033,-0.03245282377756402,-0.02794647693980152
1018,-0.02377039380373199,-0.02925627874903651,-0.0333518001008344,-0.02794647693980152
1019,-0.035950160194871475,-0.03706496788809034,-0.03388575106061955,-0.02794647693980152
1020,-0.02631216889797202,-0.02407526892195049,-0.0387839964859839,-0.02794647693980152
1021,-0.02686054051541315,-0.030400945001046294,-0.029305373295237136,-0.02794647693980152
1022,-0.02274106542218475,-0.023859168436466332,-0.026390977705333947,-0.02794647693980152
1023,-0.02288623861448193,-0.031858569731844893,-0.03520920628546864,-0.02794647693980152
1024,-0.022205328832144343,-0.025828232935457062,-0.032363222474002536,-0.02794647693980152
1025,-0.025151766588784503,-0.027102708778084274,-0.033600466027699005,-0.02794647693980152
1026,-0.02853782990226057,-0.027806073784147484,-0.032457906729900315,-0.02794647693980152
1027,-0.030089704990121362,-0.025749104778721003,-0.03092211534405075,-0.02794647693980152
1028,-0.02296176856235051,-0.030961690577644262,-0.045036384913957714,-0.02794647693980152
1029,-0.029658943908969195,-0.029976659658686646,-0.02755077712826827,-0.02794647693980152
1030,-0.026809619955444137,-0.033696348731232444,-0.030741320104991587,-0.02794647693980152
1031,-0.025308349699980474,-0.028122608130337626,-0.02698009863557977,-0.02794647693980152
1032,-0.027143488176315525,-0.027715543583221806,-0.051004313657783795,-0.02794647693980152
1033,-0.025509724255566565,-0.031769450921016254,-0.03105825495607207,-0.02794647693980152
1034,-0.02745027933011241,-0.03034176994252711,-0.03767323480382588,-0.02794647693980152
1035,-0.025106700033745405,-0.031679606753629797,-0.03586962446963389,-0.02794647693980152
1036,-0.025194388899431795,-0.042386705020524794,-0.04037525640056368,-0.02794647693980152
1037,-0.02740386773543666,-0.02407664159080734,-0.04246005663913068,-0.02794647693980152
1038,-0.02372020203607081,-0.03041093210156756,-0.026380045946880638,-0.02794647693980152
1039,-0.028232156409236694,-0.03034406602765265,-0.030068040137575542,-0.02794647693980152
1040,-0.019781369143238404,-0.029711748147003777,-0.02961050951875858,-0.02794647693980152
1041,-0.0248886149628967,-0.028480815645771183,-0.03062391779969807,-0.02794647693980152
1042,-0.02292237707919932,-0.03221621788708553,-0.0403913295926864,-0.02794647693980152
1043,-0.025745713693852063,-0.02585264324265096,-0.04026100414470781,-0.02794647693980152
1044,-0.021602785309939556,-0.025549877472979453,-0.02831441289326912,-0.02794647693980152
1045,-0.02707101651663744,-0.03780000066509824,-0.04275058076095587,-0.02794647693980152
1046,-0.02784064474390993,-0.027848439294956267,-0.03633568093388166,-0.02794647693980152
1047,-0.029229200331145528,-0.04274954176375124,-0.03610662475639656,-0.02794647693980152
1048,-0.025497847843845414,-0.0429767326387348,-0.037684180301275384,-0.02794647693980152
1049,-0.030802722053304026,-0.03508106544728025,-0.0323700040324177,-0.02794647693980152
1050,-0.027010131041689707,-0.0260077206288355,-0.03733582223103243,-0.02794647693980152
1051,-0.027183767069935857,-0.029983755295796735,-0.029546134309190116,-0.02794647693980152
1052,-0.028300532740335227,-0.024143695259174536,-0.03429113579114207,-0.02794647693980152
1053,-0.030260721606038106,-0.034382225706241915,-0.035626383239626164,-0.02794647693980152
1054,-0.03127526877976407,-0.04220397189914051,-0.032145871315113934,-0.02794647693980152
1055,-0.0259932496447695,-0.028731190590677986,-0.03280067327437598,-0.02794647693980152
1056,-0.025114589921798703,-0.03248207135330754,-0.036555673863961156,-0.02794647693980152
1057,-0.02586410362568421,-0.023820367690982554,-0.02928204021631949,-0.02794647693980152
1058,-0.022020162156568095,-0.03920188351960033,-0.029040575544805814,-0.02794647693980152
1059,-0.027470926231890444,-0.0293397136236083,-0.03711936986615497,-0.02794647693980152
1060,-0.02377705694015004,-0.02786943068401416,-0.0342543995235769,-0.02794647693980152
1061,-0.0305921763358262,-0.030449939664358404,-0.02876126307446804,-0.02794647693980152
1062,-0.03825631214170998,-0.03128705749031196,-0.0394762417463003,-0.02794647693980152
1063,-0.02801145773704996,-0.038347521861842586,-0.033745131442910845,-0.02794647693980152
1064,-0.028362977598603577,-0.03145108951495051,-0.033796707606582356,-0.02794647693980152
1065,-0.028140345628653727,-0.030006128957826474,-0.051504352172479416,-0.02794647693980152
1066,-0.025654229508621958,-0.030952895561324356,-0.03884372372099453,-0.02794647693980152
1067,-0.025263208136683854,-0.04182601210240337,-0.035012803557486184,-0.02794647693980152
1068,-0.028200580026957668,-0.04422770947454811,-0.04465827827178964,-0.02794647693980152
1069,-0.034854620529966136,-0.033462880890188805,-0.03710383488224972,-0.02794647693980152
1070,-0.031721295013840294,-0.031835452015445846,-0.04069551534915799,-0.02794647693980152
1071,-0.03264775634752821,-0.034450732251357905,-0.07213559155775916,-0.02794647693980152
1072,-0.03177154673418758,-0.026453377047849155,-0.035791603431585356,-0.02794647693980152
1073,-0.031506637392237996,-0.05781539417534805,-0.03373665525745916,-0.02794647693980152
1074,-0.02844961439913736,-0.03598942315715556,-0.034805719124906875,-0.02794647693980152
1075,-0.0231078938078416,-0.03584035025854797,-0.043044417467009106,-0.02794647693980152
1076,-0.026174453557488625,-0.034981649853328856,-0.05075575572041189,-0.02794647693980152
1077,-0.023560630628285444,-0.04060549869549951,-0.036019361752578395,-0.02794647693980152
1078,-0.0279982251574978,-0.031221920202906345,-0.0364829004446872,-0.02794647693980152
1079,-0.02663434595445334,-0.028621191379642665,-0.03753339991215377,-0.02794647693980152
1080,-0.02918002733653254,-0.0288753823142342,-0.032670343480301144,-0.02794647693980152
1081,-0.026222814183025377,-0.03100384595669606,-0.034258740321878645,-0.02794647693980152
1082,-0.031069058996849135,-0.027411783931678587,-0.024248425262018293,-0.02794647693980152
1083,-0.02705051358717342,-0.027920185985126137,-0.03390037392548384,-0.02794647693980152
1084,-0.02911203689263408,-0.043523676251874005,-0.03070182294642203,-0.02794647693980152
1085,-0.022486686613902473,-0.02632695108931089,-0.03356563626805335,-0.02794647693980152
1086,-0.021259322541246736,-0.02920969942007917,-0.031745364996136186,-0.02794647693980152
1087,-0.046287261565630164,-0.030654983329110777,-0.03467044211040383,-0.02794647693980152
1088,-0.030511522724030283,-0.029293438709038364,-0.031181880805278575,-0.02794647693980152
1089,-0.02739689878747308,-0.03720222711814436,-0.02863577808857048,-0.02794647693980152
1090,-0.03736236319025886,-0.032614204890695477,-0.03480001410337813,-0.02794647693980152
1091,-0.025530862081358508,-0.026295562062544783,-0.03133242341305953,-0.02794647693980152
1092,-0.02753497806890506,-0.03941185981261248,-0.03015643146433047,-0.02794647693980152
1093,-0.029774956242203457,-0.03406882572309121,-0.032187042719727645,-0.02794647693980152
1094,-0.024333305569364354,-0.028025761522763648,-0.03033675661244096,-0.02794647693980152
1095,-0.03452855389890082,-0.026184197940075083,-0.034396698799646755,-0.02794647693980152
1096,-0.02599505143791322,-0.035421600214794534,-0.04009453719997739,-0.02794647693980152
1097,-0.02985066649352126,-0.03460361486706505,-0.03634793805200873,-0.02794647693980152
1098,-0.027010495708637807,-0.029936401587258913,-0.03602514975568744,-0.02794647693980152
1099,-0.027097356785817824,-0.03720188004514422,-0.035766916157927875,-0.02794647693980152
1100,-0.028872814714547907,-0.037154924200385714,-0.03166976674586056,-0.02794647693980152
1101,-0.028143230967106556,-0.03326561478139702,-0.03793237930342897,-0.02794647693980152
1102,-0.026138926483685168,-0.040998894216324314,-0.03570611596137243,-0.02794647693980152
1103,-0.032623285654089035,-0.03321512795848045,-0.038526710829416964,-0.02794647693980152
1104,-0.02879346245221771,-0.026622512805440455,-0.046892436118285266,-0.02794647693980152
1105,-0.023993969432028653,-0.030525125955164236,-0.028362719827554998,-0.02794647693980152
1106,-0.02406466437597983,-0.032245786400239916,-0.029016923686524046,-0.02794647693980152
1107,-0.027058952024919175,-0.043561633822609594,-0.040501495182078164,-0.02794647693980152
1108,-0.029060790972759636,-0.031077186348122343,-0.03363097015187968,-0.02794647693980152
1109,-0.027325221664002492,-0.03584921089938525,-0.03471136882032412,-0.02794647693980152
1110,-0.023497791475434175,-0.031018406082986737,-0.04038882158044268,-0.02794647693980152
1111,-0.028035741186937184,-0.03477186985939579,-0.03631114412418835,-0.02794647693980152
1112,-0.030527675089371722,-0.025762139794094644,-0.03689180891035741,-0.02794647693980152
1113,-0.024553995979933466,-0.029587413218208916,-0.034284248606585986,-0.02794647693980152
1114,-0.028005513908471488,-0.04394842031702839,-0.031945575470266926,-0.02794647693980152
1115,-0.028425957618565936,-0.038318364450136824,-0.038858638583044294,-0.02794647693980152
1116,-0.027622304966143926,-0.02823631585282227,-0.04248155247144338,-0.02794647693980152
1117,-0.03213451724930563,-0.03149994394632304,-0.043740418247317725,-0.02794647693980152
1118,-0.026749826099778762,-0.03359100909702297,-0.03439989812855465,-0.02794647693980152
1119,-0.024089779501627634,-0.03345044589772258,-0.030967483502904555,-0.02794647693980152
1120,-0.03365011231044111,-0.02928861735392061,-0.02933044083795531,-0.02794647693980152
1121,-0.03070845870919058,-0.029164036191923166,-0.03610645423064671,-0.02794647693980152
1122,-0.02136624137428782,-0.028963813980695193,-0.031215951700243313,-0.02794647693980152
1123,-0.02762265878046505,-0.03203668427881544,-0.026849351844766913,-0.02794647693980152
1124,-0.0234874429969117,-0.028434778464832507,-0.03274067882154018,-0.02794647693980152
1125,-0.02704208694769443,-0.026470922477266342,-0.02350054008117412,-0.02794647693980152
1126,-0.02382910320869178,-0.02868317973207136,-0.026151156243343257,-0.02794647693980152
1127,-0.023849545514992767,-0.028404728027348992,-0.031354398137555375,-0.02794647693980152
1128,-0.02286490186751373,-0.023276723270868566,-0.02777211778082418,-0.02794647693980152
1129,-0.023931609378760415,-0.024675002243511518,-0.023311478488216974,-0.02794647693980152
1130,-0.024721933497668824,-0.029770867032105946,-0.0314128949146207,-0.02794647693980152
1131,-0.02152896079942906,-0.03199275636840461,-0.03641672700423011,-0.02794647693980152
1132,-0.020204557582624225,-0.025702939112297724,-0.030949456750641396,-0.02794647693980152
1133,-0.02806249285269298,-0.025963661358266176,-0.026725191712776427,-0.02794647693980152
1134,-0.02060505958132341,-0.03287528186679036,-0.03922470229868986,-0.02794647693980152
1135,-0.02996426925372128,-0.03663504115791774,-0.03038795681639776,-0.02794647693980152
1136,-0.023135833845789766,-0.02856795905215716,-0.03289206311161553,-0.02794647693980152
1137,-0.02149141127656111,-0.02144765124334492,-0.03411182106562216,-0.02794647693980152
1138,-0.026096637820209233,-0.02754551008877844,-0.027010954712823245,-0.02794647693980152
1139,-0.020448099239094877,-0.024612407575546773,-0.03315010690282038,-0.02794647693980152
1140,-0.019527324381118535,-0.02419801745040302,-0.0272286314816865,-0.02794647693980152
1141,-0.02669880623257383,-0.02365731026016436,-0.029841334185339553,-0.02794647693980152
1142,-0.02701230309195095,-0.023642628907607897,-0.028302804392353505,-0.02794647693980152
1143,-0.023386088553527844,-0.024189286336258192,-0.025348151612790387,-0.02794647693980152
1144,-0.019412918637484622,-0.024735685544042946,-0.02749703964791101,-0.02794647693980152
1145,-0.023101043425169443,-0.029694344594196283,-0.04039953563920644,-0.02794647693980152
1146,-0.02123561978628671,-0.026679303682946937,-0.024331542918067207,-0.02794647693980152
1147,-0.029263348125437603,-0.022259108478669933,-0.02806821792496155,-0.02794647693980152
1148,-0.018648952718658438,-0.02975315420531609,-0.023679518394902573,-0.02794647693980152
1149,-0.018217426887384296,-0.03331574931856527,-0.026220164052613158,-0.027946476939801523
1150,-0.020846287591413014,-0.02493208018982646,-0.026042637228876096,-0.027946476939801523
1151,-0.03238999788381423,-0.025573894391339638,-0.025955480445753177,-0.027946476939801523
1152,-0.020591346721257415,-0.025333764230884136,-0.02424733815190056,-0.027946476939801523
1153,-0.02133855544967975,-0.018548750799486088,-0.029082300594192236,-0.027946476939801523
1154,-0.018737504623664702,-0.02222504528010891,-0.035095900220596665,-0.027946476939801523
1155,-0.022465395738325088,-0.02921470161209191,-0.02332168068567008,-0.027946476939801523
1156,-0.026349847212928865,-0.02585351044891332,-0.021299600088993877,-0.027946476939801523
1157,-0.01929523130530442,-0.02194462960350569,-0.022740472410992436,-0.027946476939801523
1158,-0.019692851702301648,-0.025271035933178265,-0.023892451876187312,-0.027946476939801523
1159,-0.02093923956145436,-0.028187782730863038,-0.03575039563321352,-0.027946476939801523
1160,-0.02448734880952966,-0.02433455785179761,-0.029205273702754535,-0.027946476939801523
1161,-0.021922491919391288,-0.027705032150695155,-0.028821395126071594,-0.027946476939801523
